t,x,y,z,vx,vy,vz,ax,ay,az,yaw,yaw_rate,qw,qx,qy,qz,thrust_N,roll,pitch
1.58,0.742015317319753,1.30361546050316,1,-0.869076973668773,0.494676878213168,0,-0.329784585475446,-0.579384649112516,0,0,0,0.999424419947621,0.029487619284829,-0.016764976845348,-0.000494643961732,2.30083460761525,0.05902522075333,-0.033487741441367
1.6,0.724568336910415,1.31339282971504,1,-0.875595219810026,0.483045557940277,0,-0.322030371960184,-0.583730146540017,0,0,0,0.999424423885058,0.029708393227164,-0.016370568455989,-0.000486623373834,2.30083460761525,0.059465329854122,-0.032699205192554
1.62,0.70699254626061,1.32293671032742,1,-0.881957806884948,0.47132836417374,0,-0.31421890944916,-0.587971871256632,0,0,0,0.999424427923466,0.029923886591172,-0.015973263629913,-0.000478257400958,2.30083460761525,0.059894873241641,-0.03190492961662
1.64,0.689291069909052,1.33224540567556,1,-0.888163603783706,0.459527379939368,0,-0.306351586626245,-0.592109069189137,0,0,0,0.999424432051368,0.03013406162039,-0.015573132952961,-0.000469552007113,2.30083460761525,0.060313778232241,-0.031105055669851
1.66,0.67146705473825,1.34131726090479,1,-0.894211507269863,0.447644703158834,0,-0.298429802105889,-0.596141004846575,0,0,0,0.999424436257039,0.030338881501534,-0.015170247491322,-0.000460513395802,2.30083460761525,0.060721974017546,-0.030299725186632
1.68,0.653523669415068,1.35015066326476,1,-0.900100442176505,0.435682446276712,0,-0.290454964184475,-0.600066961451003,0,0,0,0.99942444052853,0.030538310370169,-0.014764678779008,-0.000451148005577,2.30083460761525,0.061119391671231,-0.029489080854855
1.7,0.635464103827417,1.35874404239607,1,-0.905829361597381,0.423642735884945,0,-0.282428490589963,-0.603886241064921,0,0,0,0.999424444853709,0.030732313316213,-0.014356498805285,-0.000441462505425,2.30083460761525,0.061505964155505,-0.028673266191354
1.72,0.61729156851717,1.36709587060952,1,-0.911397247073016,0.41152771234478,0,-0.274351808229853,-0.607598164715344,0,0,0,0.999424449220293,0.030920856389278,-0.013945780002054,-0.000431463790001,2.30083460761525,0.061881626327311,-0.027852425517377
1.74,0.59900929410941,1.37520466315765,1,-0.916803108771767,0.399339529406273,0,-0.266226352937515,-0.611202072514511,0,0,0,0.999424453615883,0.031103906603846,-0.013532595231191,-0.000421158974704,2.30083460761525,0.062246314944237,-0.027026703934096
1.76,0.580620530738103,1.38306897849869,1,-0.922045985665792,0.387080353825402,0,-0.258053569216935,-0.614697323777194,0,0,0,0.999424458027999,0.03128143194429,-0.013117017771841,-0.000410555390601,2.30083460761525,0.062599968670166,-0.026196247298157
1.78,0.562128547468307,1.39068741855284,1,-0.927124945701896,0.374752364978871,0,-0.249834909985914,-0.618083297134597,0,0,0,0.999424462444116,0.031453401369724,-0.012699121307678,-0.000399660579206,2.30083460761525,0.062942528080647,-0.025361202197273
1.8,0.54353663171501,1.39805862895084,1,-0.932039085967226,0.362357754476674,0,-0.241571836317782,-0.621359390644817,0,0,0,0.999424466851698,0.031619784818699,-0.012278979914115,-0.000388482287111,2.30083460761525,0.06327393566802,-0.024521715925862
1.82,0.524848088658715,1.40518129927469,1,-0.93678753284979,0.349898725772477,0,-0.233265817181651,-0.62452502189986,0,0,0,0.999424471238236,0.031780553213737,-0.011856668045488,-0.00037702846048,2.30083460761525,0.063594135846288,-0.023677936460727
1.84,0.506066240657855,1.41205416329064,1,-0.941369442193759,0.337377493771904,0,-0.224918329181269,-0.627579628129173,0,0,0,0.999424475591282,0.031935678465701,-0.011432260522197,-0.000365307239406,2.30083460761525,0.063903074955742,-0.022830012436784
1.86,0.487194426658164,1.41867599917431,1,-0.945783999449539,0.324796284438776,0,-0.216530856292517,-0.630522666299693,0,0,0,0.999424479898483,0.032085133478011,-0.011005832517818,-0.000353326952134,2.30083460761525,0.064200701267355,-0.021978093122845
1.88,0.468236001599094,1.42504562972787,1,-0.950030419818578,0.312157334399396,0,-0.208104889599598,-0.633353613212385,0,0,0,0.999424484147618,0.032228892150693,-0.010577459546179,-0.00034109610916,2.30083460761525,0.06448696498695,-0.021122328397439
1.9,0.449194335817392,1.43116192258932,1,-0.954107948392883,0.299462890544928,0,-0.199641927029952,-0.636071965595255,0,0,0,0.999424488326632,0.032366929384276,-0.01014721744841,-0.000328623397201,2.30083460761525,0.06476181825914,-0.020262868724689
1.92,0.430072814447934,1.43702379043384,1,-0.958015860289225,0.286715209631956,0,-0.19114347308797,-0.638677240192817,0,0,0,0.999424492423671,0.032499221083531,-0.009715182379955,-0.000315917673047,2.30083460761525,0.065025215171058,-0.019399865130234
1.94,0.410874836821935,1.442630191167,1,-0.961753460778003,0.27391655788129,0,-0.182611038587527,-0.641168973852002,0,0,0,0.999424496427112,0.032625744161044,-0.009281430797572,-0.000302987957302,2.30083460761525,0.065277111755881,-0.018533469177208
1.96,0.391603815862635,1.44798012811013,1,-0.965320085406752,0.26106921057509,0,-0.174046140383393,-0.643546723604501,0,0,0,0.9994245003256,0.032746476540641,-0.00884603944629,-0.000289843428004,2.30083460761525,0.065517465996146,-0.017663832942257
1.98,0.37226317747856,1.4530726501774,1,-0.968715100118265,0.248175451652373,0,-0.165450301101582,-0.64581006674551,0,0,0,0.999424504108079,0.032861397160648,-0.008409085346352,-0.000276493414148,2.30083460761525,0.065746237826879,-0.016791108991613
