t,x,y,z,vx,vy,vz,ax,ay,az,yaw,yaw_rate,qw,qx,qy,qz,thrust_N,roll,pitch
4.2,-0.7353912320110492,-1.3073636586203823,1.0,1.3073636586203823,-0.7353912320110492,0.0,0.7353912320110492,1.3073636586203823,0.0,0.0,0.0,0.9971206103812709,-0.06614994634624084,0.03699526126039846,-0.00245430143752095,2.322219819827572,-0.132848780534013,0.07351898211417529
4.22,-0.7090986286114648,-1.321809038742488,1.0,1.321809038742488,-0.7090986286114648,0.0,0.7090986286114648,1.321809038742488,0.0,0.0,0.0,0.9971207612150076,-0.06687435264164912,0.03566911431611438,-0.0023922367500246833,2.322219819827572,-0.1342734482743817,0.07087218562764064
4.24,-0.6825223952149571,-1.3357257128729827,1.0,1.3357257128729827,-0.6825223952149571,0.0,0.6825223952149571,1.3357257128729827,0.0,0.0,0.0,0.9971209170360757,-0.0675720458238107,0.034329045726913296,-0.002326381696857686,2.322219819827572,-0.13564466737450265,0.06819887656018597
4.26,-0.6556731619605418,-1.3491081145277666,1.0,1.3491081145277666,-0.6556731619605418,0.0,0.6556731619605418,1.3491081145277666,0.0,0.0,0.0,0.997121076852592,-0.06824276746438256,0.032975588639748164,-0.002256842704244779,2.322219819827572,-0.13696202535629676,0.06550010793980143
4.28,-0.6285616681835333,-1.361950890924608,1.0,1.361950890924608,-0.6285616681835333,0.0,0.6285616681835333,1.361950890924608,0.0,0.0,0.0,0.9971212396483518,-0.06888626970362842,0.031609280340663286,-0.0021837318513568483,2.322219819827572,-0.13822512963992722,0.06277693658479788
4.3,-0.6011987581199632,-1.3742489051241824,1.0,1.3742489051241824,-0.6011987581199632,0.0,0.6011987581199632,1.3742489051241824,0.0,0.0,0.0,0.9971214043892657,-0.06950231527786627,0.030230662056126966,-0.002107166686057135,2.322219819827572,-0.13943360724212905,0.06003042277621118
4.32,-0.5735953765690204,-1.3859972380847818,1.0,1.3859972380847818,-0.5735953765690204,0.0,0.5735953765690204,1.3859972380847818,0.0,0.0,0.0,0.9971215700298915,-0.07009067754387086,0.028840278756919045,-0.0020272700334483416,2.322219819827572,-0.14058710447613457,0.05726162994981521
4.34,-0.5457625645152876,-1.3971911906298637,1.0,1.3971911906298637,-0.5457625645152876,0.0,0.5457625645152876,1.3971911906298637,0.0,0.0,0.0,0.997121735520023,-0.07065114050045536,0.027438678964567385,-0.0019441697975438538,2.322219819827572,-0.1416852866546664,0.05447162440734399
4.36,-0.5177114547124846,-1.4078262853276617,1.0,1.4078262853276617,-0.5177114547124846,0.0,0.5177114547124846,1.4078262853276617,0.0,0.0,0.0,0.9971218998112946,-0.07118349880745234,0.026026414560309866,-0.0018579987563874505,2.322219819827572,-0.14272783779741782,0.05166147504645324
4.38,-0.4894532672305253,-1.4178982682820949,1.0,1.4178982682820949,-0.4894532672305253,0.0,0.4894532672305253,1.4178982682820949,0.0,0.0,0.0,0.9971220618637618,-0.07168755780230654,0.024604040596549054,-0.0017688943509469738,2.322219819827572,-0.1437144603443815,0.04883225310889405
4.4,-0.46099930496762903,-1.427403110834274,1.0,1.427403110834274,-0.46099930496762903,0.0,0.46099930496762903,1.427403110834274,0.0,0.0,0.0,0.9971222206524145,-0.07216313351448793,0.023172115110750367,-0.0016769984681076148,2.322219819827572,-0.14464487487633343,0.04598503194631132
4.42,-0.4323609491293224,-1.4363370111739067,1.0,1.4363370111739067,-0.4323609491293224,0.0,0.4323609491293224,1.4363370111739067,0.0,0.0,0.0,0.9971223751735878,-0.07261005267792324,0.02173119894172634,-0.0015824572180906922,2.322219819827572,-0.1455188198437129,0.04312088680302617
4.44,-0.40354965467609855,-1.444696395859975,1.0,1.444696395859975,-0.40354965467609855,0.0,0.40354965467609855,1.444696395859975,0.0,0.0,0.0,0.9971225244512275,-0.07302815274163969,0.02028185554823377,-0.0014854207066232366,2.322219819827572,-0.14633605130508323,0.040240894615108935
